index,group,shipper_name,first3_addresses,set,Location Index,Name Confidence,Address Confidence,Overall Similarity
495286,,NUOVA RIGOMAR S R L,VIA LEONARDO DA VINCI 22,val,-1,,,
414686,429.0,NUOVA RIWAL CERAMICHE,VIA STATALE 467 N 99,test,-1,,,
715788,429.0,NUOVA RIWAL CERAMICHE S R L,VIA GHIAROLA NUOVA 101 FIORANO 41042 IT ;  VIA GHIAROLA NUOVA 101 FIORANO MODENESE 41042 IT ;  VIA GIARDINI 24,test,341,90.0,58.92857142857143,76.49068322981368
679133,429.0,NUOVA RIWAL CERAMICHE SRL,DIVISIONE ALFALUX CERAMICHE VIA GIARDINI N 24 - 41042 FIORANO MODENESE MO PI IT03097510360 ;  VIA GHIAROLA NUOVA 101 FIORANO MODENESE MO 41042 ITALY ;  VIA GIARDINI 24,test,341,92.6829268292683,70.10309278350515,82.8656076789365
209360,429.0,NUOVA RIWAL CERMICHE SRL,VIA GHIAROLA NUOVA 101 ;  VIA GIARDINI 24,test,341,90.0,58.92857142857143,76.49068322981368
84669,430.0,NUOVA RUGGERI S R L,VIA L CECCOPIERI 2,val,-1,,,
341114,430.0,NUOVA RUGGERI SRL,VIA LEGIONE CECCOPIERI 2 CREMONA 26100 ITALY,val,-1,,,
341115,,NUOVA SAIMPA SRL,LOC AL PONTE ZI,val,-1,,,
223980,,NUOVA SELAS SRL,VIA A SELLO 10 Z I MARCO ;  VIA ANTONIO SELLO 10 Z I SAN MAURO PAVIA DI UDINE 33050 IT,test,-1,,,
620368,431.0,NUOVA SHOES,432 MAUZA GAILANA ASOPA HOSPITAL AGRA UP 282007 INDIA,val,342,62.5,59.375,61.14130434782609
517508,431.0,NUOVA SHOES KHASRA,NO 432 MAUZA GAILANA ASOPA HOSPITAL ROAD ;  NO 432 MAUZA GAILANA ASOPA HOSPITAL ROAD AGRA UP 282007 INDIA,val,342,63.1578947368421,71.51515151515152,66.7914846404549
723182,431.0,NUOVA SHOES KHASRA N,432 MAUZA GAILANA ASOPA HOSPITAL ROAD,val,342,76.92307692307692,81.15942028985508,78.76496534341526
649872,431.0,NUOVA SHOES MOUZA GAILANA,432 432 DR ASOPA HOSPITAL ROAD AGRA 282007 IN; DAMCO INDIA PVT LTD O/B NUOVA SHOES MOUZA GAILANA 432 432 DR ASOPA HOSPITAL ROAD,val,342,63.1578947368421,71.51515151515152,66.7914846404549
84670,,NUOVA SIMA SRL,FRAZIONE VALTREANA 83 GENGA AN 60044 ITALY ;  FRAZIONE VALTREARA 83 ANCONA MARCHE 60040 ITALY ;  FRAZIONE VALTREARA 83 GENGA 60040 IT,test,-1,,,
510123,,NUOVA SIMACH SRL,STRADA PREIE 7,test,-1,,,
33629,432.0,NUOVA SIMPLAST,LOC S MARTINO NISOCCO 11,test,343,89.65517241379311,74.50980392156863,83.07022959108681
436510,432.0,NUOVA SIMPLAST SNC DI LORENZIN V,LOCALITA SAN MARTINO NISOCCO 11 MONTA 12046 IT,test,343,66.66666666666667,87.87878787878788,75.88932806324112
172580,432.0,NUOVA SIMPLAST SRL,LOC SAN MARTINO NISOCCO 11 MONTA CN 12046 ITALY,test,343,66.66666666666667,87.87878787878788,75.88932806324112
546885,,NUOVA SITT S R L,44 VIA BERLINO VERDELLINO BG 24049 IT,val,344,85.71428571428572,93.87755102040816,89.26353149955636
165331,,NUOVA SITT SRL,VIA BERLINO 44 VERDELINO IT,test,344,85.71428571428572,93.87755102040816,89.26353149955636
41080,,NUOVA SMA,VIA DEGLI ARTIGIANI 4,val,323,66.66666666666667,75.67567567567568,70.58362710536625
554277,,NUOVA SOLMINE S P A,LOCALITA CASONE 58020 SCARLINO GROSSETO IT,val,-1,,,
693693,433.0,NUOVA STAR S P A,VIA BALZANI 20 ; VIA BALZANI 20 ZOLA PREDOSA 40069 ITALY,test,345,85.71428571428572,75.72815533980582,81.37248989929446
576474,433.0,NUOVA STAR SPA,20 VIA BALZANI ZOLA PREDOSA 40069 ; 20 VIA BALZANI ZOLA PREDOSA 40069 IT ; VIA BALZANI 20,test,345,85.71428571428572,75.72815533980582,81.37248989929446
458696,433.0,NUOVA STAR SPA VIA BALZANI,20 400 9 ZOLA PREDOSA BO TEL +39 051 9 ZOLA PREDOSA BO TEL +39 051,test,-1,,,
136198,434.0,NUOVA STEIM SOCIETA TERNANA IMPIANT,VIA FLAMINIA TERNANA 514 NARNI 05033 IT ; VIA FLAMINIA TERNANA 514 NARNI 05035 IT,val,-1,,,
238628,434.0,NUOVA STEIM SRL,VIA FLAMINIA TERNANA 514 NARNI 05035 IT,val,-1,,,
194628,,NUOVA T S P A,INTERGLOBO GE ON BEHALF OF NUOVA T S P A 15 CORSO STATI UNITI P OVA 35127,val,-1,,,
686399,,NUOVA TECNO TAU SRL,VIA SEN GERMANO PIETRO 10 13043 CIGLIANO VC IT ;  VIA SEN GERMANO PIETRO 10 CIGLIANO VC 13043 IT ;  VIA SENATORE GERMANO PIETRO 10 CIGLIANO 13043 IT,test,-1,,,
715789,435.0,NUOVA TECNODELTA S P A,FRAZ PICCOLA 62,val,-1,,,
657203,435.0,NUOVA TECNODELTA SPA,FRAZ POCOLA 62 TIGLIOLE D ASTI 14016 IT,val,-1,,,
370426,436.0,NUOVA TMR,VIA ALESSANDRINI 59/65,test,346,84.21052631578947,91.89189189189189,87.55025047931227
341116,436.0,NUOVA TMR SRL,VIA ALESSANDRINI 59,test,346,84.21052631578947,91.89189189189189,87.55025047931227
444007,,NUOVA VETRERIA RESANESE SRL,VIA BOSCALTO 13 RESANA TV 31023 ITALY,val,-1,,,
172581,,NUOVA VIFRA SRL,VIA DELL ARTIGIANATO 26,test,323,66.66666666666667,75.67567567567568,70.58362710536625
326379,437.0,NUOVAIR S R L,VIA PADANIA 9/C 31020 SAN VENDEMIANO TV ITALY,val,-1,,,
708471,437.0,NUOVAIR SRL,VIA PADANIA 9/C,val,-1,,,
282617,,NUOVANEON GROUP,SRL VIA SAN DALMAZIO PER MARANO 390 SAN DALMAZIO SERRAMAZZONI 41028 IT,val,-1,,,
561681,438.0,NUOVE DISTILLERIE VICENZI SRL,VIA SAN MARTINO 4 MONCALIERI 10024 IT,val,347,92.0,98.0392156862745,94.62574595055413
187163,438.0,NUOVE DISTILLERIE VINCENZI,VIA SAN MARTINO 4 MONCALLIERI 10024 IT,val,347,92.0,98.0392156862745,94.62574595055413
238629,438.0,NUOVE DISTILLERIE VINCENZI SRL,STRADA VALLE SAUGLIO 72 PECETTO TORINESE-IT10020 T 011/8156008 F 011856835 ;  STRADA VALLE SAUGLIO PECETTO TORINESE TO 10020 ITALY,val,-1,,,
613031,,NUOVE ENERGIE SRL,VIA DELLA MECCANICA 23 25 VICENZA IT ;  VIA DELLA MECCANICA 23/25,test,-1,,,
701036,,NUOVE FORME SRL,VIA DEI COLATORI 12 SESTO FIORENTINO 50019 IT ;  VIA NENNI 36 ;  VIA PIETRO NENNI 36 SESTO FIORENTINO 50019 IT,val,-1,,,
502755,,NUOVE FORME TECNOLOGICHE SRL,VIA AGUZZOLI 1 43038 SALA BAGANZA PARMA ITALY,val,-1,,,
635062,,NUOVE REALTA,FRAZIONE TETTI 6 NEIVE 12057 IT,test,-1,,,
598428,,NUOVE REALTA CONSORZIO DI PRODUT,VIA VIVARO,test,-1,,,
355841,439.0,NUOVI PROFUMI SOC COOP PA,STRADA MARETTO 13 RONCOPASCOLO 43126 IT,val,348,74.50980392156863,88.52459016393442,80.60318924433638
70062,439.0,NUOVI PROFUMI SOCIETA,COOPERATIVA PER AZIONI STRADA MARETTO 13 ; COOPERATIVA PER AZIONI STRADA MARETTO N 13,val,-1,,,
605656,439.0,NUOVI PROFUMI SOCIETA COOPERATIVA P,STRADA MARETTO RONCOPASCOLO PARMA 43126 IT,val,348,74.50980392156863,88.52459016393442,80.60318924433638
421948,,NUOVIMONDI DI F LLI UNIA SNC,LUNGO DORA VOGHERA 28/D,val,-1,,,
297360,,NUOVO ACCESSORIES PVT LTD,F-431 SECTOR- 63,test,-1,,,
267902,,NUOVO BIRRIFICIO ITALIANO SRL,VIA MARCONI 27 - LIMIDO COMASCO 22070 IT,test,-1,,,
524874,,NUOVO CENTRO CASALINGHI SRL,VIA CAPITANO DI CASTRI 56 FRANCAVILLA FONTANA BR 72021 IT,val,-1,,,
319199,,NUOVO CORSO,SS 569 PER VIGNOLA 179,val,-1,,,
488024,440.0,NUOVO FASTENINGS PRIVATE LIMITED,D 319 325 PHASE VIII FOCAL POINT LUDHIANA IN ;  D-319 & 325 PHASE VIII FOCAL POINT LUDHIANA-141010 INDIA ;  D-319 & 325 PHASE VIII FOCAL POINT LUDHIANA-141010 INDIA LUDHIANA PU NJAB INDIA 141010,test,-1,,,
238630,440.0,NUOVO FASTENINGS PVT LTD,D-319 325 PHASE VIII FOCAL POINT LUDHIANA PB 141010 IN,test,-1,,,
4454,441.0,NUOVO NICAR S R L,CALZATURIFICIO STRADA PROVINCIALE FRANCESCA 144 PONTICELLI ;  CALZATURIFICIO VIA PROV FRANCESCA NORD 143 - Z I PONTICELLI 56020 SANTA MARIA A MONTE PI ITALY TEL 0587-707052 ;  VIA PROV FRANCESCA NORD 143 56020 S MARIA A MONTE P IT,val,349,86.95652173913044,76.04562737642586,82.21265462491107
370427,441.0,NUOVO NICAR SRL,CALZATURIFICIO VIA PROV FRANCESCA NORD 143 Z I PONTICELLI 56020 SANTA MARIA A MONTE PI ITALY ;  VIA PROVINCIALE FRANCESCA NORD 143,val,349,86.95652173913044,76.04562737642586,82.21265462491107
165332,,NUOVO PASTIFICIO VIETRI SPA,VIA LEONE 5 7- AREA PIP MONTORO INFERIORE 83025 IT,test,-1,,,
598429,442.0,NUOVO PIGNONE INTERNATIONAL S R I,VIA FELICE MATTEUCCI 2 50127 FIRENZE ITALY FIRENZE FI IT 50127,val,350,94.33962264150944,62.5,80.4963084495488
546886,442.0,NUOVO PIGNONE INTERNATIONAL S R L,NUOVO PIGNONE INTERNATIONAL S R L VIA FELICE MATTEUCCI 2 50127 FIRENZ E FI ITALY ;  VIA F MATTEUCCI 2 ;  VIA F MATTEUCCI 2 FIRENZE 50127 ITALY,val,350,94.33962264150944,71.14093959731544,84.25323870925118
649873,442.0,NUOVO PIGNONE INTERNATIONAL SRL,VIA F MATIEUCCI 2 ;  VIA F MATTEUCCI 2 FIRENZE IT 50127 IT ;  VIA FELICE MATIEUCCI 2,val,350,94.33962264150944,71.14093959731544,84.25323870925118
202020,,NUOVO STYLE S R L,VIA ROCCO BENINI 11,test,-1,,,
465957,,NUOVOCORSO,VIA CONTARELLA 20 42019 SCANDIANO RE,test,351,76.92307692307692,73.17073170731707,75.29162248144222
671720,,NUOVOCORSO SPA MAG,VIA CONTARELLA 20,val,351,76.92307692307692,73.17073170731707,75.29162248144222
121640,,NUOYA TRADE CO LTD,ROOM G22 G BUILDING HUANGDAJI SHOE PLAZA JILONG TOWN HUIDONG CITY,val,-1,,,
399975,,NUOYU TOYS CO LTD,FENGXIANG WOSEN BUILDING,val,-1,,,
348585,,NUPAF LIMITED,UNIT 301 3 F BUILDING 22E 22 SCIE NCE PARK EAST AVENUE HONG KONG SCIENCE PARK SHATIN HONG KONG ;  UNIT 301 3 F BUILDING 22E 22 SCIENCE PARK EAST AVENUE HONG KONG SCIENCE PARK SHATIN HONG KONG ;  UNIT 301 3/F BUILDING 22E 22 SCIE NCE PARK EAST AVENUE HONG KONG SCIENCE PARK SHATIN HONG KONG,val,-1,,,
106856,443.0,NUPI INDUSTRIE ITALIANE S P A,VIA STEFANO FERRARIO Z I SUD OVEST,val,-1,,,
598430,443.0,NUPI INDUSTRIE ITALIANE SPA,PIAZZA SAN MARCO N 1 ; VIA COLOMBAROTTO 58 IMOLA 40026 IT ; VIA S FERRARIO 8 ZI SUD OVEST BUSTO ARSIZIO VA 21052 ITALY,val,-1,,,
165333,443.0,NUPI INDUSTRIE ITALIANE SPA CASTEL,VIA DELL ARTIGIANATO 13 CASTEL GUELFO 40023 IT,val,-1,,,
598431,,NUPI SPA BUSTO ARSIZIO ITALIA,VIA STEFANO FERRARIO 8 BUSTO ARSIZIO 21052 IT,val,-1,,,
451344,,NUPROL LIMITED,1A HIGH STREET,val,-1,,,
583846,,NUPROL LTD,UNIT 11 EPSOM BUSINESS PARK KILN LANE KT17 1JF GB,test,-1,,,
414687,,NUPROXA MEXICO S DE R L DE C V,SENDERO DEL MIRADOR NO 36 MILENIO III,val,-1,,,
158190,444.0,NUPROXA SUISSE SA,LA ROMANECHE 2 C,val,-1,,,
693694,444.0,NUPROXA SWITZERLAND LTD,LA ROMANECHE 13,val,-1,,,
532264,,NUPUR ANAND C/O P M RELOCATIONS PVT LTD,B-802 8TH FLR SAGAR TECH PLAZA,test,352,84.61538461538461,95.83333333333334,89.49275362318842
605657,,NUPUR BHAGAT C O WRITER BUSINESS SERVICES PVT LTD,34 1 7 KHERKI DAULA 42 MILESTONE NH 8 GURGAON 122001,val,-1,,,
620369,,NUPUR CARPETS,78 K M STONE G T ROAD KARHANS VILLAGE TEHSIL SAMALKHA PANIPAT 132103; 78 KM STONE KARHANS VILLAGE ; 78 KM STONE KARHANS VILLAGE THESIL SAMALKHA,test,-1,,,
510124,,NUPUR DHINGRA C/O P M RELOCATIONS PVT LTD,B-802 8TH FLOOR SAGAR TECH PLAZA,val,352,84.61538461538461,95.83333333333334,89.49275362318842
223981,,NUPUR INTERNATIONAL,E-78 MIA BASNI PHASE II JODHPUR R J 342005 IN ;  E-78 MIA BASNI PHASE II JODHPUR RJ 342005 IN ; C-56 OKHLA INDUSTRIAL AREA PHASE-I,val,-1,,,
223982,,NUQO SAS,13 RUE D ALBIGNY ANNECY 74000 FR,test,-1,,,
569130,,NUR AL HAMAD,CALLE 3 LA URBINA,test,-1,,,
517509,,NUR AMMOUN,SCHARNWEBERSTR 72 BERLIN DE,test,-1,,,
444008,,NUR ENTERPRISE,PABNA OFFICE: GOPALPUR BOKUL LANE PABNA DHAKA OFFICE: 56 E ARAMBAG DHAKA-1000 ;  PABNA OFFICE: GOPALPUR BOKUL LANE PABNA DHAKA OFFICE: 56/E ARAMBAG MOTIJHEEL DHAKA,val,-1,,,
642559,,NUR FATEHA BINTI MUHAMAD LANI,NO: 28B LOT 24128 JALAN 5 32A OFF 61 2 MILES JALAN KEPONG 52100 KUALA LUMPUR MALAYSIA,val,-1,,,
275120,445.0,NUR IS P V C KERESTE INS TAAH VE,ACIDERE OSB MAHALLESI SEDEF CADDESI01100 TURKEY,val,-1,,,
429323,445.0,NUR IS PVC KERESTE INSAAT TAAHHUT,VE YAPI ELEMANLARI PAZARLAMA SANAYIACIDERE OSB MAHALLESI SEDEF CADDESI9 SARICAM / ADANA / TURKEY,val,-1,,,
282618,445.0,NUR IS PVC KERESTE INSAAT TAAHHUT VE YAPI ELEMANLARI PAZARLAMA SANAYI VE TICARET LIMITED,SIRKETI ACIDERE OSB MAHALLESI ;  SIRKETI ACIDERE OSB MAHALLESI SEDEF ;  SIRKETI ACIDERE OSB MAHALLESI SEDEF CADDESI,val,-1,,,
671721,445.0,NUR IS PVC KERESTE INSAAT TAAHHUT VE YAPI ELEMANLARI PAZARLAMA SANAYIE TICARET LIMITED,SIRKETI ACIDERE OMAHALLESI SEDEF CADDESI NO:9 SARIC,val,-1,,,
84671,446.0,NUR NIL TEKSTIL,4 TH INDUSTRIAL ZONE 3 RD PARCEL E SADAT CITY BH EGYPT; 4 TH INDUSTRIAL ZONE 3 RD PARCEL E SADAT CITY EG; 4TH INDUSTRIAL ZONE 3RD PARCEL SADAT CITY-EL MONOFIYA EG,test,-1,,,
121641,446.0,NUR NIL TEKSTIL 4TH INDUSTRIAL ZONE,3 RD PARCEL SADAT CITY-EL -MONOFIYA EGYPT; 3 RD PARCEL SADAT CITY-EL-MONOFIYA EGYPT,test,353,93.33333333333333,65.97938144329896,81.44031077244883
510125,446.0,NUR NIL TEXTILE,4TH INDUSTRIAL ZONE 3RD PARCEL SADAT CITY AL QAHIRAH,test,-1,,,
627731,446.0,NUR NIL TEXTILE 4TH INDUSTRIAL ZONE,3 RD PARCEL SADAT CITY-EL-MONOFIYA EGYPT,test,353,93.33333333333333,65.97938144329896,81.44031077244883
598432,,NUR PLASTIK OTOMOTIC URUNLERI SAN MAH KAYNARCA CADDESI,NO 15 1 PENDIK ISTANBUL TR,val,-1,,,
150868,,NUR SULTAN TEKSTIL VE MOBILYA SANAYI TICARET LTD,STI DEMIRTAS DUMLUPINAR OSB MAH ZAMBAK SK NO: 6 OSMANGAZI BURSA TR,test,-1,,,
62803,,NURAGHE CRABIONI SOCIETA AGRICOLASR,VIA UMBERTO I 30 SORSO SASSARI 07037 ITALY,val,-1,,,
510126,,NURAY CHEMICALS PVT LTD,PLOT NO 16 17 31 &32 SIDCO PHARMA CEUTICAL COMPLEX CHENNAI 603110 IN,val,-1,,,
399976,,NURAY YILDIRIM ALSANCAK MAH,2151 CAD NO 10A/12 ETIMESGUT ANKARA/TURKEY,test,-1,,,
33630,447.0,NURAZ TRADE CO,403 MALWANI ANJANI CHSLTD PLOT 46MUMBAI SUBURBAN MUMBAI 400095 MAHARASHTRA INDIA,val,-1,,,
289937,447.0,NURAZ TRADE CO 403 MALVANI ANJANI CHS LTD,PLOT 46 RSC 6 MALVANI MHADA,val,-1,,,
627732,447.0,NURAZ TRADE CO 403 MALWANI ANJANI CHS LTD,PLOT 46 RSC 6 MALVANI MAHADA MUMBAI MUMBAI SUBURBAN MUMBAI 400095,val,-1,,,
333729,,NURDAL MADENCILIK,BYK BRNGZ MAH 2666 ; BYK BRNGZ MAH 2666 SK,val,-1,,,
657204,,NURDONE CIGDEMOGLU YENIBARAJ MAH,68001 SK NO 4/4 12 SEYHAN / ADANA,test,-1,,,
429324,448.0,NUREL S A,329 CARRETERA BARCELONA KM ZARAGOZA 50016 ; CTRA MADRID BARCELONA KM 329 50016 ZARAGOZA ; CTRA MADRID BARCELONA KM 329 50016 ZARAGOZA ESPANA,test,354,83.33333333333334,71.91011235955057,78.36671551864518
561682,448.0,NUREL SA,CTRA BARCELONA KM 329 SARAGOSSA ZA RAGOZA ARAGON SPAIN 50016 ; CTRA BARCELONA KM 329 ZARAGOZA ES,test,354,83.33333333333334,71.91011235955057,78.36671551864518
385305,,NUREL TEKSTL APRE VE BOYA SANAY TCARET A DOSAB KARANFL SOK,NO 4 BURSA TURKEY,val,-1,,,
649874,,NURETTIN ERAY UNSAL,ATAKOY 7-8 KISIM GAZI SITESI L8-F D:61 KAT:1 BAKIRKOY / ISTANBUL TEL: +17086557831 EMAIL:ERAYUNSAL89@GMAIL COM,val,-1,,,
326380,,NUREVA INC,1301 4019 AVENUE SW,val,-1,,,
165334,,NURGUL KALKAN,AKPINAR MAH DIKMEN CAD NO:548 6 CANKAYA ANKARA TR,val,-1,,,
539593,,NURHUSEN ADEM AS AGENT FOR SLOT FRANS & CO,B V BURG JANSENSTRAAT 11 4431 BK S-GRAVENPOLDER,val,-1,,,
657205,,NURI ECS,307 WARYONG-RO SEO-GU DAEGU REPU BLIC OF KOREA,val,-1,,,
33631,,NURI PLASTIC CO LTD,10 EUNHAENGGO-GIL SIHEUNG-SI GYEO NGGI-DO REPUBLIC OF KOREA,test,-1,,,
48318,,NURI SA,TRAVESSA DA NOVA INDUSTRIA 50 COUT O SANTA CRISTINA SANTO TIRSO POR TO PORTUGAL 4780-752,val,-1,,,
289938,449.0,NURI TRADE S A,13 AVENIDA C 2 14 A ZONA 2 DE MIXCO COL LA ESCUADRILLA GUATEMALA ; 13 AVENIDA C 2-14 A ZONA 2 DE MIXCO ; 13 AVENIDA C 2-14 A ZONA 2 DE MIXCO COLONIA LA ESCUADRILLA GUATEMALA 01002 GT,test,-1,,,
19093,449.0,NURI TRADE SA,13 AVE C 2-14A ZONA 2 DE MIXCO,test,-1,,,
502756,449.0,NURI TRADE SOCIEDAD ANONIMA,13 AVE C 2-14 A ZONA 2 DE MIXCO COLONIA LA ESCUADRILLA MIXCO; 13 AVE C 2-14A ZONA 2 DE MIXCO COLONIA LA ESCUADRILLA GUATEMALA GUATEMALA,test,-1,,,
333730,,NURIA ALGAR PINILLA C/O FLIPPERS IN,C/ ESCAYOLISTAS N 5,test,-1,,,
407267,,NURIA FERNANDEZ OMS,245 RUE DE NEUDORF LUXEMBOURG LU,test,-1,,,
561683,,NURIA GOMA LLEONART,CALLE MARGENAT 55 SABADELL 08206 SPAIN ES SABADELL 08206,test,-1,,,
260684,,NURIA GRAU ROVIRA,CALLE PROVENA 337 PISO 2 1 BARCELONA ES,val,-1,,,
319200,,NURIA MEDINA,CALLE CANDELAS N 6 2D BLOQUE 6 SEVILLA ES,val,-1,,,
26285,,NURIA SABENYA SERRA EL TALLERET,C/ AIGUETA 56/58,val,-1,,,
231357,,NURIA VILA PATSI,C DEL SARRAT 1 2 4 ORGANY ES,val,-1,,,
421949,,NURICK CHRISTOPHER P BLDG,720 RM 419 GRAFENWOHR GERMANY,test,-1,,,
451345,,NURICOM CO LTD,RM 809 KEUMSAN BLDG 17-1 YEOUIDO DONG YOUNGDEUNGPO-KU SEOUL KR ;  RM 809 KEUMSAN BLDG17 1 YEOUIDO DONG YOUNGDEUNGPO KU SEOUL KR,val,-1,,,
598433,,NURIEARTH GLOBAL CO LTD,RM 344 GYEONGDONG MIRWELL CITY BD 741 TAEJANG-RO GIMPO-SI GYEONGGI 10090 KOREA,val,-1,,,
546887,,NURIMARU CO LTD,591-15 DONG PAEDONG PAJU-SI GYUNGG IDO KOREA,test,-1,,,
319201,,NURION CO LTD,111 PALGOKDUREGIL SANGNOKGUANSANSI GYEONGGIDO 15526 REPUBLIC OF KOREA,val,-1,,,
216675,,NURIPACK CO LTD,#22 OKSAN-RO 220BEON-GIL BUCHEON KYONGGI-DO SOUTH KOREA TELEX: 14 521,val,-1,,,
569131,,NURISYS,468-36 SEOBONG-RO HYANGNAM-EUP HWASEONG-SI GYEONGGI-DO 18589 KOREA C ONTACT NAME HYUNCHUL SHIN TELEPH,val,-1,,,
561684,,NURIT HIRSCH SPIEGEL,42 OZIEL ST GIVAT SHMUEL 5410301 ISRAEL,test,-1,,,
502757,,NURME TURVAS AS,NURME KULA TORI VALD 85004 PARNU ESTONIA,test,-1,,,
524875,,NURMEKSEN TYOSTO JA TARVIKE OY,POPOLANTIE 14,val,-1,,,
231358,,NURO LIMITED,705 3/F TOWER A NEW MANDARIN PLA ;  705 3/F TOWER A NEW MANDARIN PLA 14 SCIENCE MUSEUM RD KOWLOON ;  ROOM 1501-A1 BLOCK D NEW ERA PLAZ,test,-1,,,
377917,450.0,NURPET AMBALAJ A S,HADIMKOY MAH IBNI SINA CAD NO:000 7 ARNAVUTKOY - ISTANBUL - TURKIYE ARNAVUTKOY ISTANBUL TURKEY 34275 ; HADIMKOY MAH IBNI SINA CAD NO:000 7 ARNAVUTKOY - ISTANBUL - TURKIYE ARNAVUTKOY ISTANBUL TURKEY 34555 ; HADIMKOY MAH IBNI SINA CAD NO:000 7 ARNAVUTKOY - ISTANBUL - TURKIYE ISTANBUL ISTANBUL TURKEY 34277,test,-1,,,
657206,450.0,NURPET AMBALAJ AS HADIMKOY MAH IBNI SINA CAD,NO 0007 ARNAVUTKOY - ISTANBUL / TURKEY ;  NO 0007 ARNAVUTKOY - ISTANBUL / TURKEYS ;  NO 0007 ARNAVUTKOY / ISTANBUL / TURKEY,test,-1,,,
179858,,NURSAC HAVALANDIRMA SAN TIC LTD,STI MERKEZ MAH 1 SK NO:93 CIGLI/IZMIR,val,-1,,,
532265,451.0,NURSAN MER INS TAAH NAK GIDA IM ORM,BAYIR MAH MUGLA AYDIN KARAYOLU KM MUGLA 48 48000 TURKEY ; BAYIR MAH MUGLA AYDIN KARAYOLU KM MUGLA 48 48000 TURKIYE,val,355,87.71929824561404,69.71428571428571,79.89103192764522
730524,451.0,NURSAN MERMER INS TAAH NAK GIDA,ADDRESS: AYDIN MUGLA KARAYOLU 13 KM BAYIR MH MENTESE MUGLA,val,355,94.54545454545455,60.0,79.52569169960476
444009,451.0,NURSAN MERMER INS TAAH NAK GIDA IMA,AYDIN - MUGLA KARAYOLU 13 KM BAYIR MAH MENTESE/MUGLA/TURKIYE MENTESE TR ; AYDIN-MUGLA KARAYOLU 13 KM BAYIR MAH,val,355,94.54545454545455,60.0,79.52569169960476
289939,452.0,NURSULTAN TEK VE MOB SAN TIC LTD,ST DOSAB ZAMBAK SK NO 6 16245 ; ST DOSAB ZAMBAK SK NO 6 16245 BURSA/TURKEY ; STI DOSAB ZAMBAK SK NO 6 16245,test,-1,,,
319202,452.0,NURSULTAN TEKS VE MOBI SAN TIC LTD,DOSAB ZAMBAK SK NO 6 16245 NILUFER,test,-1,,,
216676,452.0,NURSULTAN TEKSTIL VE MOBILYA SAN TIC LTD,STI DOSAB ZAMBAK SK NO: 6 16245 BURSA VD:ULUDAG / 632 038 0107,test,-1,,,
92065,,NURTEKS TEKSTIL VE MEDIKAL SANAYI D,ORUCREIS MH TEKSTILKENT CD KOZA P ESENLER 34 34235 TURKIYE,val,-1,,,
48319,,NURTURELINK SDN BHD,PMT 1198 LORONG PERINDUSTRIAN BUKI T MINYAK 22 TAMAN PERINDUSTRIAN BUKIT MINYAK ;  PMT 1198 LRG PERINDUSTRIAN BKT MINYSIMPANG AMPAT 14100 MY,val,-1,,,
4455,,NURUS TEKNOLOJI PAZARLAMA A S,OGUZ CADDESI 1 ORGANIZE SAN BLG N ANKARA 06935 TR,test,-1,,,
150869,,NURZAT IC VE DIS TICARET LIMITED,SI TANDOGAN MEYDANI ANIT CADDESI NO:4 ANKARA 06 06692 TURKEY,val,-1,,,
598434,453.0,NUS APPARELS LIMITED,7D SHOLASHAHAR I/A NASIRABAD CHIT AGONG BANGLADESH PHONE: 0088-031 ;  7D SHOLASHAHAR I/A NASIRABAD CHITTAGONG BANGLADESH,val,-1,,,
55547,453.0,NUS APPARELS LTD,7D SHOLASHAHAR I/A NASIRABAD CHITTAGONG,val,-1,,,
245978,,NUS PRESS PTE LTD,AS3-01-02 NATIONAL UNIVERSITY OF SINGAPORE 3 ART LINK,val,-1,,,
179859,,NUSANTARA ALAM BAHARI,KAWASAN PELABUHAN PERIKANAN SAMUDE JAKARTA JAKARTA RAYA 14440 INDONESIA,test,-1,,,
311938,454.0,NUSCIENCE BELGIUM,BOOIEBOS 5 B-9031 GENT DRONGEN BELGIUM ; BOOIEBOS 5 DRONGEN ; BOOIEBOS 5 DRONGEN VOV 9031 BELGIUM,val,356,94.11764705882352,81.14285714285714,88.47643405188163
179860,454.0,NUSCIENCE BELGIUM NV,KIRSTEN DEPOORTERE BOOIEBOS 5 9031 DRONGEN 9031 BE ; BOOIEBOS 5 9031 GENT DRONGEN BELGIUM ; BOOIEBOS 5 B-9031 DRONGEN BELGIE,val,356,94.11764705882352,81.14285714285714,88.47643405188163
92066,,NUSEED S A,DOMICILIO RUTA 8 KM 358 SANTA FE ARGENTINA CONTACTO MARINA STRENITZ CUIT 30-7118455-0,val,-1,,,
136199,,NUSHARP INC,NO 3 JINGKE 5TH RD CHUNSHE VIL NANTUN DIST ; NO 3 JINGKE 5TH RD TAICHUNG PRECISION MACHINERY PARK ; NO 3 JINGKE 5TH ROAD TAICHUNG PR ECISION MACHINERY PARK TAICHUNG 40852 TAI WAN,val,-1,,,
128847,,NUSKY SYED ABUTHAHIR,FLAT A 6/F TOWER 16 KIN TUNG ROAD CARIBBEAN COAST CRYSTAL COVE,test,-1,,,
693695,,NUSLAND GIDA SAN TIC LTD,STI O S B 3 BOLGE KAMIL SERBETCI BLV,val,-1,,,
