index,group,shipper_name,first3_addresses,set,Location Index,Name Confidence,Address Confidence,Overall Similarity
451344,,NUPROL LIMITED,1A HIGH STREET,val,-1,,,
583846,,NUPROL LTD,UNIT 11 EPSOM BUSINESS PARK KILN LANE KT17 1JF GB,test,-1,,,
414687,,NUPROXA MEXICO S DE R L DE C V,SENDERO DEL MIRADOR NO 36 MILENIO III,val,-1,,,
158190,444.0,NUPROXA SUISSE SA,LA ROMANECHE 2 C,val,334,60.60606060606061,91.66666666666666,73.54797979797979
693694,444.0,NUPROXA SWITZERLAND LTD,LA ROMANECHE 13,val,334,60.60606060606061,91.66666666666666,73.54797979797979
532264,,NUPUR ANAND C/O P M RELOCATIONS PVT LTD,B-802 8TH FLR SAGAR TECH PLAZA,test,335,84.61538461538461,95.83333333333334,89.28952991452992
605657,,NUPUR BHAGAT C O WRITER BUSINESS SERVICES PVT LTD,34 1 7 KHERKI DAULA 42 MILESTONE NH 8 GURGAON 122001,val,-1,,,
620369,,NUPUR CARPETS,78 K M STONE G T ROAD KARHANS VILLAGE TEHSIL SAMALKHA PANIPAT 132103; 78 KM STONE KARHANS VILLAGE ; 78 KM STONE KARHANS VILLAGE THESIL SAMALKHA,test,-1,,,
510124,,NUPUR DHINGRA C/O P M RELOCATIONS PVT LTD,B-802 8TH FLOOR SAGAR TECH PLAZA,val,335,84.61538461538461,95.83333333333334,89.28952991452992
223981,,NUPUR INTERNATIONAL,E-78 MIA BASNI PHASE II JODHPUR R J 342005 IN ;  E-78 MIA BASNI PHASE II JODHPUR RJ 342005 IN ; C-56 OKHLA INDUSTRIAL AREA PHASE-I,val,-1,,,
223982,,NUQO SAS,13 RUE D ALBIGNY ANNECY 74000 FR,test,-1,,,
569130,,NUR AL HAMAD,CALLE 3 LA URBINA,test,-1,,,
517509,,NUR AMMOUN,SCHARNWEBERSTR 72 BERLIN DE,test,-1,,,
444008,,NUR ENTERPRISE,PABNA OFFICE: GOPALPUR BOKUL LANE PABNA DHAKA OFFICE: 56 E ARAMBAG DHAKA-1000 ;  PABNA OFFICE: GOPALPUR BOKUL LANE PABNA DHAKA OFFICE: 56/E ARAMBAG MOTIJHEEL DHAKA,val,-1,,,
642559,,NUR FATEHA BINTI MUHAMAD LANI,NO: 28B LOT 24128 JALAN 5 32A OFF 61 2 MILES JALAN KEPONG 52100 KUALA LUMPUR MALAYSIA,val,-1,,,
275120,445.0,NUR IS P V C KERESTE INS TAAH VE,ACIDERE OSB MAHALLESI SEDEF CADDESI01100 TURKEY,val,-1,,,
429323,445.0,NUR IS PVC KERESTE INSAAT TAAHHUT,VE YAPI ELEMANLARI PAZARLAMA SANAYIACIDERE OSB MAHALLESI SEDEF CADDESI9 SARICAM / ADANA / TURKEY,val,-1,,,
282618,445.0,NUR IS PVC KERESTE INSAAT TAAHHUT VE YAPI ELEMANLARI PAZARLAMA SANAYI VE TICARET LIMITED,SIRKETI ACIDERE OSB MAHALLESI ;  SIRKETI ACIDERE OSB MAHALLESI SEDEF ;  SIRKETI ACIDERE OSB MAHALLESI SEDEF CADDESI,val,-1,,,
671721,445.0,NUR IS PVC KERESTE INSAAT TAAHHUT VE YAPI ELEMANLARI PAZARLAMA SANAYIE TICARET LIMITED,SIRKETI ACIDERE OMAHALLESI SEDEF CADDESI NO:9 SARIC,val,-1,,,
84671,446.0,NUR NIL TEKSTIL,4 TH INDUSTRIAL ZONE 3 RD PARCEL E SADAT CITY BH EGYPT; 4 TH INDUSTRIAL ZONE 3 RD PARCEL E SADAT CITY EG; 4TH INDUSTRIAL ZONE 3RD PARCEL SADAT CITY-EL MONOFIYA EG,test,-1,,,
121641,446.0,NUR NIL TEKSTIL 4TH INDUSTRIAL ZONE,3 RD PARCEL SADAT CITY-EL -MONOFIYA EGYPT; 3 RD PARCEL SADAT CITY-EL-MONOFIYA EGYPT,test,336,93.33333333333333,65.97938144329896,81.93585337915235
510125,446.0,NUR NIL TEXTILE,4TH INDUSTRIAL ZONE 3RD PARCEL SADAT CITY AL QAHIRAH,test,-1,,,
627731,446.0,NUR NIL TEXTILE 4TH INDUSTRIAL ZONE,3 RD PARCEL SADAT CITY-EL-MONOFIYA EGYPT,test,336,93.33333333333333,65.97938144329896,81.93585337915235
598432,,NUR PLASTIK OTOMOTIC URUNLERI SAN MAH KAYNARCA CADDESI,NO 15 1 PENDIK ISTANBUL TR,val,-1,,,
150868,,NUR SULTAN TEKSTIL VE MOBILYA SANAYI TICARET LTD,STI DEMIRTAS DUMLUPINAR OSB MAH ZAMBAK SK NO: 6 OSMANGAZI BURSA TR,test,-1,,,
62803,,NURAGHE CRABIONI SOCIETA AGRICOLASR,VIA UMBERTO I 30 SORSO SASSARI 07037 ITALY,val,-1,,,
510126,,NURAY CHEMICALS PVT LTD,PLOT NO 16 17 31 &32 SIDCO PHARMA CEUTICAL COMPLEX CHENNAI 603110 IN,val,-1,,,
399976,,NURAY YILDIRIM ALSANCAK MAH,2151 CAD NO 10A/12 ETIMESGUT ANKARA/TURKEY,test,-1,,,
33630,447.0,NURAZ TRADE CO,403 MALWANI ANJANI CHSLTD PLOT 46MUMBAI SUBURBAN MUMBAI 400095 MAHARASHTRA INDIA,val,-1,,,
289937,447.0,NURAZ TRADE CO 403 MALVANI ANJANI CHS LTD,PLOT 46 RSC 6 MALVANI MHADA,val,-1,,,
627732,447.0,NURAZ TRADE CO 403 MALWANI ANJANI CHS LTD,PLOT 46 RSC 6 MALVANI MAHADA MUMBAI MUMBAI SUBURBAN MUMBAI 400095,val,-1,,,
333729,,NURDAL MADENCILIK,BYK BRNGZ MAH 2666 ; BYK BRNGZ MAH 2666 SK,val,-1,,,
657204,,NURDONE CIGDEMOGLU YENIBARAJ MAH,68001 SK NO 4/4 12 SEYHAN / ADANA,test,-1,,,
429324,448.0,NUREL S A,329 CARRETERA BARCELONA KM ZARAGOZA 50016 ; CTRA MADRID BARCELONA KM 329 50016 ZARAGOZA ; CTRA MADRID BARCELONA KM 329 50016 ZARAGOZA ESPANA,test,337,83.33333333333334,71.91011235955057,78.57365792759053
561682,448.0,NUREL SA,CTRA BARCELONA KM 329 SARAGOSSA ZA RAGOZA ARAGON SPAIN 50016 ; CTRA BARCELONA KM 329 ZARAGOZA ES,test,337,83.33333333333334,71.91011235955057,78.57365792759053
385305,,NUREL TEKSTL APRE VE BOYA SANAY TCARET A DOSAB KARANFL SOK,NO 4 BURSA TURKEY,val,-1,,,
649874,,NURETTIN ERAY UNSAL,ATAKOY 7-8 KISIM GAZI SITESI L8-F D:61 KAT:1 BAKIRKOY / ISTANBUL TEL: +17086557831 EMAIL:ERAYUNSAL89@GMAIL COM,val,-1,,,
326380,,NUREVA INC,1301 4019 AVENUE SW,val,-1,,,
165334,,NURGUL KALKAN,AKPINAR MAH DIKMEN CAD NO:548 6 CANKAYA ANKARA TR,val,-1,,,
539593,,NURHUSEN ADEM AS AGENT FOR SLOT FRANS & CO,B V BURG JANSENSTRAAT 11 4431 BK S-GRAVENPOLDER,val,-1,,,
657205,,NURI ECS,307 WARYONG-RO SEO-GU DAEGU REPU BLIC OF KOREA,val,-1,,,
33631,,NURI PLASTIC CO LTD,10 EUNHAENGGO-GIL SIHEUNG-SI GYEO NGGI-DO REPUBLIC OF KOREA,test,-1,,,
48318,,NURI SA,TRAVESSA DA NOVA INDUSTRIA 50 COUT O SANTA CRISTINA SANTO TIRSO POR TO PORTUGAL 4780-752,val,-1,,,
289938,449.0,NURI TRADE S A,13 AVENIDA C 2 14 A ZONA 2 DE MIXCO COL LA ESCUADRILLA GUATEMALA ; 13 AVENIDA C 2-14 A ZONA 2 DE MIXCO ; 13 AVENIDA C 2-14 A ZONA 2 DE MIXCO COLONIA LA ESCUADRILLA GUATEMALA 01002 GT,test,-1,,,
19093,449.0,NURI TRADE SA,13 AVE C 2-14A ZONA 2 DE MIXCO,test,-1,,,
502756,449.0,NURI TRADE SOCIEDAD ANONIMA,13 AVE C 2-14 A ZONA 2 DE MIXCO COLONIA LA ESCUADRILLA MIXCO; 13 AVE C 2-14A ZONA 2 DE MIXCO COLONIA LA ESCUADRILLA GUATEMALA GUATEMALA,test,-1,,,
333730,,NURIA ALGAR PINILLA C/O FLIPPERS IN,C/ ESCAYOLISTAS N 5,test,-1,,,
407267,,NURIA FERNANDEZ OMS,245 RUE DE NEUDORF LUXEMBOURG LU,test,-1,,,
561683,,NURIA GOMA LLEONART,CALLE MARGENAT 55 SABADELL 08206 SPAIN ES SABADELL 08206,test,-1,,,
260684,,NURIA GRAU ROVIRA,CALLE PROVENA 337 PISO 2 1 BARCELONA ES,val,-1,,,
319200,,NURIA MEDINA,CALLE CANDELAS N 6 2D BLOQUE 6 SEVILLA ES,val,-1,,,
26285,,NURIA SABENYA SERRA EL TALLERET,C/ AIGUETA 56/58,val,-1,,,
231357,,NURIA VILA PATSI,C DEL SARRAT 1 2 4 ORGANY ES,val,-1,,,
421949,,NURICK CHRISTOPHER P BLDG,720 RM 419 GRAFENWOHR GERMANY,test,-1,,,
451345,,NURICOM CO LTD,RM 809 KEUMSAN BLDG 17-1 YEOUIDO DONG YOUNGDEUNGPO-KU SEOUL KR ;  RM 809 KEUMSAN BLDG17 1 YEOUIDO DONG YOUNGDEUNGPO KU SEOUL KR,val,-1,,,
598433,,NURIEARTH GLOBAL CO LTD,RM 344 GYEONGDONG MIRWELL CITY BD 741 TAEJANG-RO GIMPO-SI GYEONGGI 10090 KOREA,val,-1,,,
546887,,NURIMARU CO LTD,591-15 DONG PAEDONG PAJU-SI GYUNGG IDO KOREA,test,-1,,,
319201,,NURION CO LTD,111 PALGOKDUREGIL SANGNOKGUANSANSI GYEONGGIDO 15526 REPUBLIC OF KOREA,val,-1,,,
216675,,NURIPACK CO LTD,#22 OKSAN-RO 220BEON-GIL BUCHEON KYONGGI-DO SOUTH KOREA TELEX: 14 521,val,-1,,,
569131,,NURISYS,468-36 SEOBONG-RO HYANGNAM-EUP HWASEONG-SI GYEONGGI-DO 18589 KOREA C ONTACT NAME HYUNCHUL SHIN TELEPH,val,-1,,,
561684,,NURIT HIRSCH SPIEGEL,42 OZIEL ST GIVAT SHMUEL 5410301 ISRAEL,test,-1,,,
502757,,NURME TURVAS AS,NURME KULA TORI VALD 85004 PARNU ESTONIA,test,-1,,,
524875,,NURMEKSEN TYOSTO JA TARVIKE OY,POPOLANTIE 14,val,-1,,,
231358,,NURO LIMITED,705 3/F TOWER A NEW MANDARIN PLA ;  705 3/F TOWER A NEW MANDARIN PLA 14 SCIENCE MUSEUM RD KOWLOON ;  ROOM 1501-A1 BLOCK D NEW ERA PLAZ,test,-1,,,
377917,450.0,NURPET AMBALAJ A S,HADIMKOY MAH IBNI SINA CAD NO:000 7 ARNAVUTKOY - ISTANBUL - TURKIYE ARNAVUTKOY ISTANBUL TURKEY 34275 ; HADIMKOY MAH IBNI SINA CAD NO:000 7 ARNAVUTKOY - ISTANBUL - TURKIYE ARNAVUTKOY ISTANBUL TURKEY 34555 ; HADIMKOY MAH IBNI SINA CAD NO:000 7 ARNAVUTKOY - ISTANBUL - TURKIYE ISTANBUL ISTANBUL TURKEY 34277,test,-1,,,
657206,450.0,NURPET AMBALAJ AS HADIMKOY MAH IBNI SINA CAD,NO 0007 ARNAVUTKOY - ISTANBUL / TURKEY ;  NO 0007 ARNAVUTKOY - ISTANBUL / TURKEYS ;  NO 0007 ARNAVUTKOY / ISTANBUL / TURKEY,test,-1,,,
179858,,NURSAC HAVALANDIRMA SAN TIC LTD,STI MERKEZ MAH 1 SK NO:93 CIGLI/IZMIR,val,-1,,,
532265,451.0,NURSAN MER INS TAAH NAK GIDA IM ORM,BAYIR MAH MUGLA AYDIN KARAYOLU KM MUGLA 48 48000 TURKEY ; BAYIR MAH MUGLA AYDIN KARAYOLU KM MUGLA 48 48000 TURKIYE,val,338,87.71929824561404,69.71428571428571,80.2172096908939
730524,451.0,NURSAN MERMER INS TAAH NAK GIDA,ADDRESS: AYDIN MUGLA KARAYOLU 13 KM BAYIR MH MENTESE MUGLA,val,338,94.54545454545453,60.0,80.15151515151514
444009,451.0,NURSAN MERMER INS TAAH NAK GIDA IMA,AYDIN - MUGLA KARAYOLU 13 KM BAYIR MAH MENTESE/MUGLA/TURKIYE MENTESE TR ; AYDIN-MUGLA KARAYOLU 13 KM BAYIR MAH,val,338,94.54545454545453,60.0,80.15151515151514
289939,452.0,NURSULTAN TEK VE MOB SAN TIC LTD,ST DOSAB ZAMBAK SK NO 6 16245 ; ST DOSAB ZAMBAK SK NO 6 16245 BURSA/TURKEY ; STI DOSAB ZAMBAK SK NO 6 16245,test,-1,,,
319202,452.0,NURSULTAN TEKS VE MOBI SAN TIC LTD,DOSAB ZAMBAK SK NO 6 16245 NILUFER,test,-1,,,
216676,452.0,NURSULTAN TEKSTIL VE MOBILYA SAN TIC LTD,STI DOSAB ZAMBAK SK NO: 6 16245 BURSA VD:ULUDAG / 632 038 0107,test,-1,,,
92065,,NURTEKS TEKSTIL VE MEDIKAL SANAYI D,ORUCREIS MH TEKSTILKENT CD KOZA P ESENLER 34 34235 TURKIYE,val,-1,,,
48319,,NURTURELINK SDN BHD,PMT 1198 LORONG PERINDUSTRIAN BUKI T MINYAK 22 TAMAN PERINDUSTRIAN BUKIT MINYAK ;  PMT 1198 LRG PERINDUSTRIAN BKT MINYSIMPANG AMPAT 14100 MY,val,-1,,,
4455,,NURUS TEKNOLOJI PAZARLAMA A S,OGUZ CADDESI 1 ORGANIZE SAN BLG N ANKARA 06935 TR,test,-1,,,
150869,,NURZAT IC VE DIS TICARET LIMITED,SI TANDOGAN MEYDANI ANIT CADDESI NO:4 ANKARA 06 06692 TURKEY,val,-1,,,
598434,453.0,NUS APPARELS LIMITED,7D SHOLASHAHAR I/A NASIRABAD CHIT AGONG BANGLADESH PHONE: 0088-031 ;  7D SHOLASHAHAR I/A NASIRABAD CHITTAGONG BANGLADESH,val,-1,,,
55547,453.0,NUS APPARELS LTD,7D SHOLASHAHAR I/A NASIRABAD CHITTAGONG,val,-1,,,
245978,,NUS PRESS PTE LTD,AS3-01-02 NATIONAL UNIVERSITY OF SINGAPORE 3 ART LINK,val,-1,,,
179859,,NUSANTARA ALAM BAHARI,KAWASAN PELABUHAN PERIKANAN SAMUDE JAKARTA JAKARTA RAYA 14440 INDONESIA,test,-1,,,
311938,454.0,NUSCIENCE BELGIUM,BOOIEBOS 5 B-9031 GENT DRONGEN BELGIUM ; BOOIEBOS 5 DRONGEN ; BOOIEBOS 5 DRONGEN VOV 9031 BELGIUM,val,339,94.11764705882352,81.14285714285714,88.71148459383753
179860,454.0,NUSCIENCE BELGIUM NV,KIRSTEN DEPOORTERE BOOIEBOS 5 9031 DRONGEN 9031 BE ; BOOIEBOS 5 9031 GENT DRONGEN BELGIUM ; BOOIEBOS 5 B-9031 DRONGEN BELGIE,val,339,94.11764705882352,81.14285714285714,88.71148459383753
92066,,NUSEED S A,DOMICILIO RUTA 8 KM 358 SANTA FE ARGENTINA CONTACTO MARINA STRENITZ CUIT 30-7118455-0,val,-1,,,
136199,,NUSHARP INC,NO 3 JINGKE 5TH RD CHUNSHE VIL NANTUN DIST ; NO 3 JINGKE 5TH RD TAICHUNG PRECISION MACHINERY PARK ; NO 3 JINGKE 5TH ROAD TAICHUNG PR ECISION MACHINERY PARK TAICHUNG 40852 TAI WAN,val,-1,,,
128847,,NUSKY SYED ABUTHAHIR,FLAT A 6/F TOWER 16 KIN TUNG ROAD CARIBBEAN COAST CRYSTAL COVE,test,-1,,,
693695,,NUSLAND GIDA SAN TIC LTD,STI O S B 3 BOLGE KAMIL SERBETCI BLV,val,-1,,,
77357,,NUSS INTERNATIONAL 708B MOWBRAY,MS JOANA NUNES MEXIA ALLEN REVEZ 89 WHITE STREET WAVELL HEIGHTS QLD4012 ON BEHALF OF NUSS INTERNATIONAL 708B MOWBRAY ROAD,val,-1,,,
41081,455.0,NUSSLI MEXICO S DE R L DE C V,ARTICULO 123 NO 116 INT 305 COL CENTRO AREA 4,test,-1,,,
26286,455.0,NUSSLI MEXICO S DE RL DE CV,C ARTICULO 123 116 INT 305 COL CENTRO MX-06700-MEXICO RFC SNN141112J13 LIBERTAD DELAROSANUSSLI COM,test,-1,,,
399977,,NUSUAL COMUNICACION INNOVADORA SL,POLIG POCOMACO PARCELA D - 21 0 ES 15190 CORUA A LA CORUNA ES,test,-1,,,
708472,456.0,NUT AND DRY FRUIT EXCHANGE PTY,FIRST FLOOR DE HALLEN C/O FERREIRA STREET AND WILHELM STREET NELSPRUIT EXT 4 1201 SOUTH AFRICA ; FIRST FLOOR DE HALLEN C/O FERREIRA STREET AND WILHELM STRNELSPRUIT EXT 4 ; LT FIRST FLOOR DE HALLEN C/O FERREIRA STREET AND WILHELM STRNELSPRUIT EXT 4,val,340,100.0,83.66762177650429,93.19484240687679
671722,456.0,NUT AND DRY FRUIT EXCHANGE PTY LTD,FIRST FLOOR DE HALLEN C/O FERREIRA STREET AND WILHELM STREET NELSPRUIT EXT 4 1201 SOUTH AFRICA ;  FIRST FLOOR DE HALLEN FERREIRA STREET AND WILHELM STREET NELSPRUIT EXT 4 1201 SOUTH AFRICA ;  FIRST FLOOR DE HALLEN STREET AND WILHELM STREET,val,340,100.0,83.66762177650429,93.19484240687679
216677,,NUT LT UAB,8 NAUJIKU K,val,-1,,,
275121,,NUT NINGBO ELECTRIC APPLIANCE CO LTD,NDONG TOWN HANGZHOU BAY NEW DI STRICT 358 WEISAN ROAD INDUSTRIAL,test,-1,,,
194629,457.0,NUTAGRA GIDA DIS TIC LTD,STI KULTUR MH ISMET INONU BULV LIMAN A MERSIN 33 33000 TURKIYE,val,-1,,,
289940,457.0,NUTAGRA GIDA DIS TICARET LTD,STI KULTUR MAH ISMET INONU BLV LIMAN APT NO 148 B/5 AKDENIZ/MERSIN 33010 USFDA REG NR 17896808422 ; STI KULTUR MH ISMET INONU BULVARI LIMANAPT NO148-MERSIN USFDA REG NR 17896808422,val,-1,,,
297361,,NUTBERRY LIMITED,12 APEX BUSINESS PARK APEX WAY,test,-1,,,
444010,458.0,NUTEC BICKLEY,CARR SALTILLO MONTERREY KM 62 5 #10MEXICO CITY 66359 MX,test,341,92.3076923076923,71.60493827160495,83.68154479265591
41082,458.0,NUTEC BICKLEY S A DE C V,CARR SALTILLO MONTERREY 100 KM 62 5 STA CATARINA NL,test,341,92.3076923076923,71.60493827160495,83.68154479265591
635063,459.0,NUTEC DIGIITAL INK PTY LTD,1 CLIFFORD STREET OTTERY PO BOX: 7800,val,-1,,,
576475,459.0,NUTEC DIGITAL INK,1 CLIFFORD STREET OTTERY; 1 CLIFFORD STREET OTTERY CAPE TOWN 7800 SOUTH AFRICA,val,342,90.9090909090909,75.47169811320755,84.47684391080618
414688,459.0,NUTEC DIGITAL INK PTY LTD,1 CLIFFORD STREET ;  1 CLIFFORD STREET CAPE TOWN 7800 ;  1 CLIFFORD STREET OTTERY,val,342,90.9090909090909,75.47169811320755,84.47684391080618
106857,460.0,NUTEC FIBRATEC S A DE C V,BLVD INDUSTRIAS 1900 RAMOS ARIZPE CO 25900 MX ;  BLVD INDUSTRIAS 1900 RAMOS ARIZPE COAHUILA M XICO C P 25900 ;  BOULEVARD INDUSTRIAS 1900 RAMOS ARIZPE COA 25900 MEXICO,test,343,88.23529411764706,72.91666666666667,81.85253267973856
671723,460.0,NUTEC FIBRATEC SA DE CV,BLVD INDUSTRIAS NO 1900 ZONA IND USTRIAL RAMOS ARIZPE COAHUILA DE Z ARAGOZA MEXICO TELEX: ;  BLVD INDUSTRIAS NO 1900 ZONA IND USTRIAL RAMOS ARIZPE COAHUILA DE Z ARAGOZA MEXICO TELEX: 25900 ;  BOULEVARD INDUSTRIAS 1900 PARQUE IND RAMOS ARIZPE,test,343,88.23529411764706,72.91666666666667,81.85253267973856
392735,461.0,NUTECH BIOSCIENCES INDIA PRIVATE LI,S2 6-3-248 ABHISHEK RESIDENCY OPP KOTAK MAHINDRA BANK ROAD 1 BANJARA HIL,test,344,96.77419354838709,77.41935483870968,88.70967741935483
253276,461.0,NUTECH BIOSCIENCES INDIA PRIVATE LT,S2 ABHISHEK RESIDENCY 6-3-248/K ROAD NO 1 BANJARA HILLS,test,344,96.77419354838709,77.41935483870968,88.70967741935483
326381,462.0,NUTECH INDUSTRIAL PARTS P LTD,2/555 A BABU JAGAJEEVANRAM STREET GERUGAMBAKKAM CHENNAI-600122,val,-1,,,
671724,462.0,NUTECH INDUSTRIAL PARTS PVT LTD,NO 2 555A BABU JEGAJEEVAN RAM ST GERUGAMBAKKAM CHENNAI 600122 INDIA IN ;  NO 2 555A BABU JEGAJEEVAN RAM ST GERUGAMBAKKAM CHENNAI CHENNAI 600122 IN,val,-1,,,
715790,463.0,NUTECH PAINT PTY LTD,4 KEPPLER CIRCUIT SEAFORD 3198 VIV AUSTRALIA ;  4 KEPPLER CIRCUIT SEAFORD VIC 3198 ;  4 KEPPLER CIRCUIT SEAFORD VIC 3198 AUSTRALIA,val,-1,,,
355842,463.0,NUTECH PAINTERNATIONALLC,4 KEPPLER CIRCUIT SEAFORD VIC 3198 AUSTRALIA,val,-1,,,
429325,464.0,NUTECH PRINT SERVICES INDIA,PLOTNO 3 & 4 SECTOR 59 PH II FARIDABAD HARYANA 121001 INDIA FARIDABAD121001 IN ; PLOTNO 3& 4 SEC 59 PH II FARIDABAD HARYANA 121001 INDIA FARIDABAD 121001 IN,test,345,92.3076923076923,75.31380753138075,85.22690698422916
730525,464.0,NUTECH PRINT SERVICES INDIA PLOT,NO 3 & 4 INDUSTRIAL ESTATE SECTOR-59 PHASE FARIDABAD 101213 IN ;  NO 3 & 4 SEC 59 PHASE II FARIDABAD 121001 HARYANA INDIA FARIDABAD 121001 IN ;  NO 3 & 4 SEC 59 PHASE II FARIDABAD HARYANA 121001 INDIA FARIDABAD 121001 IN,test,345,92.3076923076923,75.31380753138075,85.22690698422916
216678,464.0,NUTECH PRINT SERVICES INDIA PLT,NO 3 & 4 SEC-59 PHASE II,test,-1,,,
576476,464.0,NUTECH PRINT SERVICES PLOT,NO 3 & 4 SEC 59 PHASE II HARYANA ;  NO 3 4 SECTOR 59 PHASE II ;  NO 3 AND 4 SECTOR 59 PHASE II,test,-1,,,
92067,,NUTEK CORP,NO 167 LANE 235 BAUCHIAU RD XINDIAN DISTRICT NEW TAIPEI CITY 23145 TAIWAN,val,-1,,,
128848,,NUTEK ESTABLISHMENTS,F-278 SECTOR 1 BAWANA INDUSTRIAL AREA BAWANA DSIIDC ; F-278 SECTOR-1 DSIIDC BAWANA INDUSTRIAL AREA BAWANA NEW DELHI-110039,val,-1,,,
642560,465.0,NUTEK PRIVATE LIMITED,39 JOO KOON CIRCLE ;  39 JOO KOON CIRCLE NUTEK BUILDING SINGAPORE 629105 SG ;  39 JOO KOON CIRCLE SINGAPORE629105 SG,test,-1,,,
532266,465.0,NUTEK PRIVATE LTD,39 JOO KOON CIRCLE,test,346,80.0,73.17073170731707,77.15447154471546
444011,465.0,NUTEK PTE LTD,39 JOO KOON CIRCLE SINGAPORE 629105 SG,test,346,80.0,73.17073170731707,77.15447154471546
333731,,NUTEX ENTERPRIES,CD 379 SHAH BAIG GABOL TOWN F B INDUSTRIAL AREA KARACHI/PAKISTAN,val,199,64.70588235294117,60.55045871559632,62.974455837380816
150870,,NUTEX ENTERPRISES,1ST FL PLOT # CD-379 SHAH BAIG GABOL TOWN BLOCK-22 F B AREA ;  1ST FL PLOT # CD-379 SHAH BAIG GABOL TOWN BLOCK-22 F B AREA NORTH KARACHI PAKISTAN KARACHI PK PK ;  1ST FL PLOT # CD-379 SHAH BAIG GABOL TOWN BLOCK-22 F B AREA NORTH KARACHI PK,val,-1,,,
11724,,NUTEXA INGREDIENTES S L,11 PLAZA DEL POETA VICENT ANDRES ESONTINYENT V 46870 ES,val,-1,,,
165335,466.0,NUTHERM TECHNOLOGY HK CO LTD,RN 1902 EASEY COMM BLDG 253-261 HENNESSY RD WANCHAI HONG KONG,test,347,100.0,68.33333333333333,86.80555555555556
399978,466.0,NUTHERM TECHNOLOGY HONG KONG CO,RM 1902 EASEY COMM BLDG 253-261 HENNESSY ROAD ; RM 1902 EASEY COMM BLDG 253-261 HENNESSY ROAD WANCHAI,test,347,59.09090909090908,68.78306878306879,63.1293089626423
465958,466.0,NUTHERM TECHNOLOGY HONGKONG CO,RM 1902 EASEY COMM BLDG 253-261 HENNESSY ROAD ; RM 1902 EASEY COMM BULDING 253-261 HENNESSY ROAD WAN CHAI HONG KONG ISLAND HK,test,347,59.09090909090908,72.72727272727273,64.77272727272727
715791,466.0,NUTHERM TECHNOLOGY HONGKONG CO LT,NO 20 SANJIAOYUAN NEW VILLAGE XIEGANG TOWN,test,-1,,,
657207,,NUTIS SRL,VIA VISITAZIONE 27,test,-1,,,
715792,,NUTKAO SRL,ZONA INDUSTRIALE CANOVE DI GOVONE 12040 IT,test,-1,,,
517510,,NUTLAND B V LAAN VAN OVERSTEEN,20 5TH FLOOR RIJSWIJK DEN HAAG ZH NETHERLANDS,val,-1,,,
333732,,NUTLATTE PTE LTD,60 PAYA LEBAR ROAD 12-03 ;  60 PAYA LEBAR ROAD 12-03 PAYA LEBAR SQUARE SINGAPORE 409051 SINGAPORE SINGAPORE 409051 SG ;  60 PAYA LEBAR ROAD#12-03 PAYA LEBAR SQUARE SINGAPORE 409051 SG SINGAPORE 409051 SG,val,-1,,,
202021,,NUTMAN GROUP,SRL VIALE ITALIA 166-168 CANELLI 14053 IT ; SRL VIALE ITALIA 166168,val,-1,,,
216679,,NUTORK CORP,NO 10 LANE 899 ZHUGUANG ROAD QINGPUAREA SHANGHAI CHINA,val,-1,,,
282619,467.0,NUTOVA GIDA SAN TIC LTD,STI MUGLA KARAYOLU UZERI TURGUT OZAL BULVARI NO 126,test,348,69.56521739130434,71.57894736842105,70.40427154843631
510127,467.0,NUTOVA GIDA SAN VE TIC LTD,STI MUGLA KARAYOLU UZERI TURGUT OZAL BULVARI NO:124 TAVAS,test,348,70.83333333333333,73.26732673267327,71.84749724972497
187164,467.0,NUTOVA GIDA SANAYI TICARET LIMITED,MUGLA KARAYOLU UZERI TURGUT OZAL BU126 TAVAS 20500 DENIZLI TURKIYE,test,348,70.83333333333333,73.26732673267327,71.84749724972497
106858,,NUTPRO CC,PORTION 67 OF HEIDELBERG 249JT WHITE RIVER MP 1240 SOUTH AFRICA,test,-1,,,
209361,,NUTR GREDIENTS DMCC TAX ID,NOGA UNIVERSAL CONCEPTS LTD PLOT 5 KWANAR ZAINAWA KM 12 HADEJIAOAD KANO NIGERIA ON BEHALF OF NUTR GREDIENTS DMCC TAX ID NO 1000138923,test,349,63.63636363636363,76.40449438202246,68.95641811372148
194630,,NUTRA GREEN INGREDIENTS,ROOM NO 607 KAIXUAN PLAZA N0 40 DONGHAI ROAD QINGDAO CITY CN,test,-1,,,
223983,,NUTRA ORGANICS PTY LTD,FCTY 2 2-8 KITE CRESCENT,test,-1,,,
679134,468.0,NUTRADE COMERCIAL EXPORTADORA LTD,RUA DOUTOR RUBENS GOMES BUENO N 691 13 ANDAR TORRE SIGMA SALA NUTRADE 1319,val,-1,,,
510128,468.0,NUTRADE COMERCIAL EXPORTADORA LTDA,AVENIDA DAS NACOES UNIDAS 18001 ;  R DOUTOR RUBENS GOMES BUENO 691 13 ANDAR SALA NUTRADE 1319 TORRE SIG VARZEA DE BAIXO ;  R DR RUBENS GOMES BUENO 691 13AND/SSAO PAULO SP 04730000 BRAZIL,val,-1,,,
275122,,NUTRAFARM INGREDIENTS LIMITED,B817 S3 BUILDING TAZIHU UNIT JIA NGAN DISTRICT WUHAN CN,val,-1,,,
708473,,NUTRAFOOD SRL,VIA G G MARINONI 23-25 BASILIANO UD 33031 IT,test,-1,,,
