Company Name 1,Address 1,Company Name 2,Address 2,Name Confidence,Address Confidence,Overall Similarity
CHANGXING HEFENGIMPORTEXP CO LTD,NO 60347 LUHUI ROAD TAIHU SUBDIST RICT CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING JINDONG TRADE CO LTD,ROOM 702-2 ZHENLI BUILDING TAIHU STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,57.77777777777777,72.59259259259258,63.95061728395061
CHANGXING HEFENGIMPORTEXP CO LTD,NO 60347 LUHUI ROAD TAIHU SUBDIST RICT CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING LIJIN TEXTILE CO LTD,JIAPU CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,57.77777777777777,75.0,64.9537037037037
CHANGXING HEFENGIMPORTEXP CO LTD,NO 60347 LUHUI ROAD TAIHU SUBDIST RICT CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING MAIDUO IMPORT & EXPORT HUAJIN,ROAD LIJIAXIANG INDUSTRIAL ZONE CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,58.62068965517242,69.17293233082707,63.01745743669519
CHANGXING HEFENGIMPORTEXP CO LTD,NO 60347 LUHUI ROAD TAIHU SUBDIST RICT CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING PENGYUE TRADE CO,NO 5-13 CHANGHE ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG,62.22222222222222,65.54621848739495,63.6072206660442
CHANGXING HEFENGIMPORTEXP CO LTD,NO 60347 LUHUI ROAD TAIHU SUBDIST RICT CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING POTEK ELECTRONICS TECHNOLOGY CO LTD,NO 1218 TAIHU AVENUE TAIHU SUBDISTRIC CHANGXING COUNTY HUZHOU CITY ZHEJIANG,57.62711864406781,77.16535433070865,65.76805018016816
CHANGXING HEFENGIMPORTEXP CO LTD,NO 60347 LUHUI ROAD TAIHU SUBDIST RICT CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING WENNASI IMPORT & EXPORT,NO 128 JIASHUI ROAD JIAPU TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANGP ROVINCE CHINA,64.15094339622642,72.3076923076923,67.54958877600387
CHANGXING HEFENGIMPORTEXP CO LTD,NO 60347 LUHUI ROAD TAIHU SUBDIST RICT CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING YONGSHENG IMPORT&EXPORT CO LTD,NO 1206 TAIHU ROAD TAIHU STREET CHANGXING COUNTY HUZHOU ZHEJIANG CHINA,65.45454545454545,71.30434782608695,67.8919631093544
CHANGXING JIALIFT TRADE CO LTD,HOME TEXTILE INDUSTRIAL PARK HONGX INGQIAO TOWN CHANGXING COUNTY HUZHOU CITY ;  HOME TEXTILE INDUSTRIAL PARK HONGX INGQIAO TOWN CHANGXING COUNTY HUZHOU CITY ZHEJ IANG PROVINCE ;  HOME TEXTILE INDUSTRIAL PARK HONGX INGQIAO TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANG,CHANGXING XUFENG TEXTILE CO LTD,CHANGXING COUNTY ZHEJIANG PROVINC E CHINA ;  HOUQUAN INDUSTRIAL PARK HONGXINGQI AO TOWN CHANGXING HUZHOU CN ;  HOUQUAN INDUSTRIAL PARK HONGXINGQI AO TOWN CHANGXING HUZHOU ZHEJIANG 313104 CHINA CHANGXING CN,60.465116279069754,64.72148541114058,62.23860341743259
CHANGXING JINDONG TRADE CO LTD,ROOM 702-2 ZHENLI BUILDING TAIHU STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING LAINENG IMPORT&EXPORT CO LTD,DD:NO 298 ZHIZHOU ROAD HUAXISTREET CHANGXINGCOUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,60.00000000000001,63.76811594202898,61.57004830917874
CHANGXING JINDONG TRADE CO LTD,ROOM 702-2 ZHENLI BUILDING TAIHU STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING MAIDUO IMPORT & EXPORT HUAJIN,ROAD LIJIAXIANG INDUSTRIAL ZONE CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,58.18181818181819,66.17647058823529,61.51292335115865
CHANGXING JIUYING TEXTILE CO LTD,DINGXIN VILLAGE JIAPU TOWN CHANGXI HUZHOU 33 313000 CHINA ;  DINGXIN VILLAGE JIAPU TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING XUFENG TEXTILE CO LTD,CHANGXING COUNTY ZHEJIANG PROVINC E CHINA ;  HOUQUAN INDUSTRIAL PARK HONGXINGQI AO TOWN CHANGXING HUZHOU CN ;  HOUQUAN INDUSTRIAL PARK HONGXINGQI AO TOWN CHANGXING HUZHOU ZHEJIANG 313104 CHINA CHANGXING CN,71.11111111111111,63.28125,67.84866898148148
CHANGXING JIUYING TEXTILE CO LTD,DINGXIN VILLAGE JIAPU TOWN CHANGXI HUZHOU 33 313000 CHINA ;  DINGXIN VILLAGE JIAPU TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXINGAOYIMIYA TRADE CO LTD,ZHENJIA VILLAGE HONXINGQIA TOWN CHANGXING COUNTY HUZHOU CHINA CHANGXING 313000 CN CHANGXING 313000 CN,57.77777777777777,62.35294117647059,59.684095860566444
CHANGXING KINGKE IMPORT&EXPORT CO LTD,NEW CENTURY INDUSTRIAL PARK LIJIAXIANG TOWN CHANGXING COUNTY,CHANGXING MAIDUO IMPORT & EXPORT HUAJIN,ROAD LIJIAXIANG INDUSTRIAL ZONE CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,58.06451612903225,66.66666666666667,61.64874551971326
CHANGXING LAINENG IMPORT & EXPORT CO LTD,:NO 298 ZHIZHOU ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA ;  NO 298 ZHIZHOU ROAD HUAXI STREET CHANGXINGCOUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING SUBAO TRADE COMPANY,179-630 ZHIZHOUDADAO HUAXI ST ;  179-630 ZHIZHOUDADAO HUAXI ST CHANGXING COUNTY ;  179-630 ZHIZHOUDADAO HUAXI ST CHANGXING COUNTY CN,58.18181818181819,61.80257510729614,59.69046690076733
CHANGXING LAINENG IMPORT & EXPORT CO LTD,:NO 298 ZHIZHOU ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA ;  NO 298 ZHIZHOU ROAD HUAXI STREET CHANGXINGCOUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING ZHONGXUAN TRADE CO LTD,NO 179-641 PHEASANT AVENUE HUAXI S ;  NO 179-641 PHEASANT AVENUE HUAXI S TREET CHANGXING COUNTY HUZHOU CITY ;  NO 179-641 PHEASANT AVENUE HUAXI S TREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE,57.692307692307686,64.46886446886447,60.51587301587302
CHANGXING LAINENG IMPORT&EXPORT CO,NO 298 ZHIZHOU ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANGPROVINCE CHINA ; NO 298 ZHIZHOU ROAD HUAXI STREET STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING SUBAO TRADE COMPANY,179-630 ZHIZHOUDADAO HUAXI ST ;  179-630 ZHIZHOUDADAO HUAXI ST CHANGXING COUNTY ;  179-630 ZHIZHOUDADAO HUAXI ST CHANGXING COUNTY CN,58.18181818181819,62.39316239316239,59.93654493654494
CHANGXING LAINENG IMPORT&EXPORT CO,NO 298 ZHIZHOU ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANGPROVINCE CHINA ; NO 298 ZHIZHOU ROAD HUAXI STREET STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING ZHONGXUAN TRADE CO,NO 179-641 PHEASANT AVENUE HUAXI STREET CHANGXING COUNTY ; NO 179-641 PHEASANT AVENUE HUAXI STREET CHANGXING COUNTY HUZHOU ; NO 179-641 PHEASANT AVENUE HUAXI STREET CHANGXING COUNTY HUZHOU CITYZHEJIANG PROVINCE 313000,57.692307692307686,60.4982206405694,58.861438087416744
CHANGXING LAINENG IMPORT&EXPORT CO,NO 298 ZHIZHOU ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANGPROVINCE CHINA ; NO 298 ZHIZHOU ROAD HUAXI STREET STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING ZHONGXUAN TRADE CO LTD,NO 179-641 PHEASANT AVENUE HUAXI S ;  NO 179-641 PHEASANT AVENUE HUAXI S TREET CHANGXING COUNTY HUZHOU CITY ;  NO 179-641 PHEASANT AVENUE HUAXI S TREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE,57.692307692307686,67.15328467153286,61.63438143365151
CHANGXING LAINENG IMPORT&EXPORT CO LTD,DD:NO 298 ZHIZHOU ROAD HUAXISTREET CHANGXINGCOUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING LIJIN TEXTILE CO LTD,JIAPU CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,64.0,66.08695652173913,64.8695652173913
CHANGXING LAINENG IMPORT&EXPORT CO LTD,DD:NO 298 ZHIZHOU ROAD HUAXISTREET CHANGXINGCOUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING MAIDUO IMPORT & EXPORT HUAJIN,ROAD LIJIAXIANG INDUSTRIAL ZONE CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,60.31746031746032,61.76470588235294,60.92047930283225
CHANGXING LAINENG IMPORT&EXPORT CO LTD,DD:NO 298 ZHIZHOU ROAD HUAXISTREET CHANGXINGCOUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING WENNASI IMPORT & EXPORT,NO 128 JIASHUI ROAD JIAPU TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANGP ROVINCE CHINA,65.51724137931035,60.150375939849624,63.28104744620171
CHANGXING LIJIN TEXTILE CO LTD,JIAPU CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING LVCHEN IRON ART CO LTD,NO 13 BAIFU ROAD HUAXI INDUSTRIAL PARK JIANCHENG TOWN CHANGXING COU NTY HUZHOU CITY ZHEJIANG PROVINCE HE JIANCAI 13957258725,60.465116279069754,60.431654676258994,60.45117394456527
CHANGXING LIJIN TEXTILE CO LTD,JIAPU CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING MAIDUOIMPORT&EXPORTCO,L HUAJIN ROAD LIJIAXIANG INDUSTRIAL ZONE CHANGXING COUNTY ZHEJIANG PR,58.82352941176472,60.19417475728155,59.39463163906339
CHANGXING LIJIN TEXTILE CO LTD,JIAPU CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING PENGYUE TRADE CO,NO 5-13 CHANGHE ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG,61.904761904761905,68.68686868686868,64.73063973063972
CHANGXING LIJIN TEXTILE CO LTD,JIAPU CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,CHANGXING YONGSHENG IMPORT&EXPORT CO LTD,NO 1206 TAIHU ROAD TAIHU STREET CHANGXING COUNTY HUZHOU ZHEJIANG CHINA,57.692307692307686,67.36842105263158,61.72402159244264
CHANGXING PENGYUE TRADE CO,NO 5-13 CHANGHE ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG,CHANGXINGAOYIMIYA TRADE CO LTD,ZHENJIA VILLAGE HONXINGQIA TOWN CHANGXING COUNTY HUZHOU CHINA CHANGXING 313000 CN CHANGXING 313000 CN,69.76744186046511,63.33333333333333,67.08656330749355
CHANGXING PENGYUE TRADE CO LTD,NO 5-13 CHANGHE ROAD HUAXI STREET C ;  NO 5-13 CHANGHE ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ;  NO 5-13 CHANGHE ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIA,CHANGXING ZHONGXUAN TRADE CO,NO 179-641 PHEASANT AVENUE HUAXI STREET CHANGXING COUNTY ; NO 179-641 PHEASANT AVENUE HUAXI STREET CHANGXING COUNTY HUZHOU ; NO 179-641 PHEASANT AVENUE HUAXI STREET CHANGXING COUNTY HUZHOU CITYZHEJIANG PROVINCE 313000,63.63636363636363,69.11764705882352,65.92023172905526
CHANGXING PENGYUE TRADE CO LTD,NO 5-13 CHANGHE ROAD HUAXI STREET C ;  NO 5-13 CHANGHE ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ;  NO 5-13 CHANGHE ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIA,CHANGXING ZHONGXUAN TRADE CO LTD,NO 179-641 PHEASANT AVENUE HUAXI S ;  NO 179-641 PHEASANT AVENUE HUAXI S TREET CHANGXING COUNTY HUZHOU CITY ;  NO 179-641 PHEASANT AVENUE HUAXI S TREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE,63.63636363636363,68.67924528301887,65.73756432246998
CHANGXING POTEK ELECTRONICS TECHNOLOGY CO LTD,NO 1218 TAIHU AVENUE TAIHU SUBDISTRIC CHANGXING COUNTY HUZHOU CITY ZHEJIANG,CHANGXING XINLONG NEW MATERIAL TECH NOLOGY CO LTD,INDUSTRIAL CONCENTR ATION ZONE HUZHOU CITY ZHEJIANGPRO VINE CHINA 313000,61.111111111111114,60.17699115044248,60.721894460832516
CHANGXING SUBAO TRADE,179-630 ZHIZHOUDADAO HUAXI ST CHANGXING COUNTY,CHANGXING ZHONGXUAN TRADE,NO 179-641 PHEASANT AVENUE HUAXI STREET CHANGXING COUNTY,66.66666666666667,67.5,67.01388888888889
CHANGXING WENNASI IMPORT & EXPORT,NO 128 JIASHUI ROAD JIAPU TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANGP ROVINCE CHINA,CHANGXING YONGSHENG IMPORT&EXPORT CO LTD,NO 1206 TAIHU ROAD TAIHU STREET CHANGXING COUNTY HUZHOU ZHEJIANG CHINA,63.33333333333333,67.25663716814158,64.96804326450344
CHANGXING WUZHENG INTERNATIONAL TRA,CHENJIABANG VILLAGE CHANGXING PARTIHUZHOU NANTAIHU INDUSTRIAL CONCENTRAREA CHANGXING COUNTY HUZHOUCITY Z 313100 CN,CHANGXINGAOYIMIYA TRADE CO LTD,ZHENJIA VILLAGE HONXINGQIA TOWN CHANGXING COUNTY HUZHOU CHINA CHANGXING 313000 CN CHANGXING 313000 CN,59.25925925925925,62.5,60.609567901234556
CHANGXING XINGREN IMPORT & EXPORT CO LTD,OFFICE 901 UNIT 1 NO 375 JINLING ROAD NORTH CHANGXING COUNTY ZHEJIA NG 313100 ;  OFFICE 901 UNIT1 NO 375 JINLING ROAD NORTH,CHANGXING XINGRENIMPORT&EXPORTCO LTD,OFFICE 901 UNIT1 NO 375 JINLING R OAD NORTH CHANGXING COUNTY,63.33333333333333,68.11594202898551,65.32608695652175
CHANGXING XUFENG TEXTILE CO LTD,CHANGXING COUNTY ZHEJIANG PROVINC E CHINA ;  HOUQUAN INDUSTRIAL PARK HONGXINGQI AO TOWN CHANGXING HUZHOU CN ;  HOUQUAN INDUSTRIAL PARK HONGXINGQI AO TOWN CHANGXING HUZHOU ZHEJIANG 313104 CHINA CHANGXING CN,CHANGXING ZHUOYI IMPORT & EXPORT TEXTILE CO LTD,ADDRESS:INDUSTRIAL PARK MEISHAN TOWN CHANGXING COUNT Y HUZHOU CITY ZHEJIANG PROVINCE C HINA CP CODE:313100 ;  INDUSTRIAL PARK MEI SHAN TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,59.64912280701755,65.78947368421053,62.20760233918129
CHANGXING ZHIWEI CLOTHING MATERIALS CO LTD,ADDRESS:XINXING INDUSTRY ZONE CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA ;  XINXING INDUSTRY ZONE CHANGXING COUNTY HUZHOU CITY,CHANGXING ZHUOYI IMPORT & EXPORT TEXTILE CO LTD,ADDRESS:INDUSTRIAL PARK MEISHAN TOWN CHANGXING COUNT Y HUZHOU CITY ZHEJIANG PROVINCE C HINA CP CODE:313100 ;  INDUSTRIAL PARK MEI SHAN TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,59.701492537313435,70.45454545454545,64.18193125282677
CHANGYA NEWMATERAL TECHNOLOGY CO LT,NO 766 DONGSHENG RD JIAOCHUAN STREET ZHENHAI NINGBO CHINA,CHANGYA NEWMATERIAL TECHNOLOGY COMP NO766 DONGSHENG,ROAD JIAOCHUAN STR ZHENHAI ZJ 315200 CHINA,72.0,60.31746031746032,67.13227513227514
CHANGYA NEWMATERIAL TECH,NO 766 DONGSHENG ROAD JIAOCHUAN S TREET ZHENHAI NINGBO CHINA,CHANGYA NEWMATERIAL TECHNOLOGY COMP NO766 DONGSHENG,ROAD JIAOCHUAN STR ZHENHAI ZJ 315200 CHINA,64.70588235294117,60.60606060606061,62.997623291740936
CHANGYA NEWMATERIAL TECHN,NO 766 DONGSHENG ROAD JIAOCHUAN S TREET ZHENHAI NINGBO CHINA,CHANGYA NEWMATERIAL TECHNOLOGY COMP NO766 DONGSHENG,ROAD JIAOCHUAN STR ZHENHAI ZJ 315200 CHINA,66.66666666666667,60.60606060606061,64.14141414141415
CHANGYI DAAN FINE CHEMICAL INDUSTRIAL,HAINENG ECONOMIC ZONE LONGCHI TOWN CHANGYI CITY SHANDONG CHINA,CHANGYI LONGHAI FLAG INDUSTRIAL CO,L LONGYUAN ROAD LONGCHI TOWN CHANGY I CITY CN ; L TDLONGYUAN ROAD,62.295081967213115,62.365591397849464,62.32446089664492
CHANGYI TONGMUCHENG WOOD CO LTD,BEIMENG TOWN CHANGYI WEIFANG SHAND ONG WEIFANG 261300 CHINA 99999 ;  BEIMENG TOWN CHANGYI WEIFANG SHANDONG WEIFANG 261300 CHINA,CHANGYI ZHENGHENG WOODWORK CO LTD,NORTH OF LIUTUAN TOWN CHANGYI CITY WEIFANG CHANGYI CN ;  NORTH OF LIUTUAN TOWN CHANGYI CITY WEIFANG CN ;  NORTH OF LIUTUAN TOWN CHANGYI CITY WEIFANG SAHNDONG CHINA,60.86956521739131,60.19417475728155,60.58815252567891
CHANGZHO USA CTOR CO LTD,NO 11 CHUNSHAN ROAD XINBEI DISTRI ;  NO 11 CHUNSHAN ROAD XINBEI DISTRI 21300 CHANGZHOU ;  NO 11 CHUNSHAN ROAD XINBEI DISTRICT CHANGZHOU JIANGSU 213000 CHINA,CHANGZHOU BEST GBM MOTORS CO LTD,NO 10 LAODONG EAST ROAD CHANGZHOU CN ;  NO 10 LAODONG EAST ROAD CHANGZHOU JIANGSU 213000 CN ;  NO 5 BEITANGHE EAST ROAD TIANNING DISTRICT CHANGZHOU CN,64.86486486486487,60.0,62.83783783783784
CHANGZHO USA CTOR CO LTD,NO 11 CHUNSHAN ROAD XINBEI DISTRI ;  NO 11 CHUNSHAN ROAD XINBEI DISTRI 21300 CHANGZHOU ;  NO 11 CHUNSHAN ROAD XINBEI DISTRICT CHANGZHOU JIANGSU 213000 CHINA,CHANGZHOU BLOOM STONE CO LTD,NO 398-1 TONGJIANG ROAD XINBEI D ISTRICT CHANGZHOU JIANGSU CHINA ;  R1221 NO 398-1 TONGJIANG ROAD PLAZA XINBEI DISTRICT XINBEI DISTRICT CHANGZHOU JS CHINA 213000 ;  R1221 NO 398-1 TONGJIANG ROAD WLC30718336 DISTRICT CHANGZHOU,58.82352941176472,64.61538461538461,61.236802413273
CHANGZHO USA CTOR CO LTD,NO 11 CHUNSHAN ROAD XINBEI DISTRI ;  NO 11 CHUNSHAN ROAD XINBEI DISTRI 21300 CHANGZHOU ;  NO 11 CHUNSHAN ROAD XINBEI DISTRICT CHANGZHOU JIANGSU 213000 CHINA,CHANGZHOU BLOOM STONE CO LTD R,1221 NO398 1 TONGJIANG ROAD XINBEI DISTRICT CHANGZHOU; 1221 NO398-1 TONGJIANG RD XINBEI DISTRICT CHANGZHOU JIANGSU CHINA,58.82352941176472,66.66666666666667,62.09150326797386
CHANGZHO USA CTOR CO LTD,NO 11 CHUNSHAN ROAD XINBEI DISTRI ;  NO 11 CHUNSHAN ROAD XINBEI DISTRI 21300 CHANGZHOU ;  NO 11 CHUNSHAN ROAD XINBEI DISTRICT CHANGZHOU JIANGSU 213000 CHINA,CHANGZHOU CANTY ELECTRIC INDUSTRIAL C,NO 8 JIANYE ROAD XINBEI DISTRICT ;  NO 8 JIANYE ROAD XINBEI DISTRICT C HANGZHOU CN ;  NO 8 JIANYE ROAD XINBEI DISTRICT CHANG ZHOU JIANGSU PROVINCE CHINA,59.57446808510638,60.093896713615024,59.79089668031832
CHANGZHO USA NENDERGONICELECTRONIC,NO 1 GUANGYUAN ROAD INDUSTRIAL ST REET ZOUQU INDUSTRIAL PARK CHANGZ HOU JIANGSU CHINA,CHANGZHOU ASIAN ENDERGONIC ELECTRO,NO 1 GUANGYUAN ROAD INDUSTRIAL ST REET ZOUQUINDUSTRIAL PARK CHANGZ HOU CN,60.31746031746032,77.68595041322314,67.55433119069482
CHANGZHO USA NENDERGONICELECTRONIC,NO 1 GUANGYUAN ROAD INDUSTRIAL ST REET ZOUQU INDUSTRIAL PARK CHANGZ HOU JIANGSU CHINA,CHANGZHOU ASIAN ENDERGONIC ELECTRON TECHNOLOGY CO LTD,NO 1 GUANGYUAN ROAD INDUSTRIAL STREET ZOUQU,59.45945945945945,63.829787234042556,61.280429365535745
CHANGZHO USA NGJIAJU WOOD INDUSTRIAL CO LTD,HENGLIN TOWN CHANGZHOU CITY,CHANGZHO USA NGRUI INTERNATIONAL TR ADE CO LTD,CHENGDONG VILLAGE CHANGZHOU 213179 CN,63.63636363636363,65.3061224489796,64.33209647495362
CHANGZHO USA NGJIAJU WOOD INDUSTRIAL CO LTD,HENGLIN TOWN CHANGZHOU CITY,CHANGZHOU BOLITE PLASTIC INDUSTRIAL C,1-1 HONGXI ROAD NIUTANG TOWN CHANGZHOU JS CHINA,62.50000000000001,66.66666666666667,64.23611111111113
CHANGZHO USA NGYU INTERNATIONAL TRA,2711 BUILDING 2 88 TONGJIANG ZHONG ROAD XINBEI DISTRICT CHANGZH OU CITY,TIANJIN QINGYUAN INTERNATIONAL TRAD,12-4-1301 CHANGCHENG BUILDING BAWEI ROAD HEDONG DISTRICT TIANJIN CN,63.49206349206349,62.38532110091744,63.030920829085964
CHANGZHO USA OTTER ELECTRONIC COMME,421 BUILDING 19 NO 600 TON GJIANG MIDDLE R CHANGZHOU CITY CN; 421 BUILDING 19 NO 600 TON GJIANG MIDDLE R CHANGZHOU CN; 421 BUILDING 19 NO 600 TONGJIANG MIDDLE ROAD,CHANGZHO USA SON NEW MATERIALS CO,ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU ; ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU CHANGZHOU 213012 CHINA ; ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU CHANGZHOU JS CHINA 213012,59.64912280701755,60.31746031746032,59.927596769702035
CHANGZHO USA OTTER ELECTRONIC COMME,421 BUILDING 19 NO 600 TON GJIANG MIDDLE R CHANGZHOU CITY CN; 421 BUILDING 19 NO 600 TON GJIANG MIDDLE R CHANGZHOU CN; 421 BUILDING 19 NO 600 TONGJIANG MIDDLE ROAD,CHANGZHO USA SON NEW MATERIALS CO LTD,ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU CHANGZHOU CHINA ;  ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU CHANGZHOU- ;  ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU-,59.64912280701755,60.0,59.795321637426895
CHANGZHO USA RT AUTOMATION INTERNATIONAL TRADE CO LTD,15FL FENG CHEN HAI YUE NO 20 GUANGHUA STREET CN ;  FENG CHEN HAI YUE NO 20 GUANGHUA STREET CHANGZHOU JIANGSU CHINA CN ;  NO 20 GUANGHUA STREET CHANGZHOU JIANGSU CHINA CN,CHANGZHOU BAOLONG AUTOMATION TECHNOLOGY CO LTD,NO 510 ZHONGWU RD CHANGZHOU CHINA ;  NO 510 ZHONGWU ROAD CHANGHZOU JIANGSU CHINA ;  NO 510 ZHONGWU ROAD CHANGZHOU JIANGSU CHINA 213000,59.74025974025974,60.10362694300518,59.891662741403664
CHANGZHO USA RT AUTOMATION MOTOR MANUFACTURING CO LTD,HUTANG MAHANG CHANGZHOU CITY JIANGSU PROVINCE CHINA CN,CHANGZHO USA RT AUTOMATIONA INTERNA 15FL FENG CHEN HAI YUE,NO 20 GUANG HUA STREET CHANGZHOU JIANGSU 210000 CN,66.66666666666667,62.857142857142854,65.07936507936508
CHANGZHO USA RT AUTOMATION MOTOR MANUFACTURING CO LTD,HUTANG MAHANG CHANGZHOU CITY JIANGSU PROVINCE CHINA CN,CHANGZHOU CARLIFE AUTO PARTS CO LTD,NO 10 JIANSHE MIDDLE RD MENGHE TOWN CHANGZHOU CITY JIANGSU PROVINCE CHINA,57.57575757575757,65.97938144329896,61.07726752056649
CHANGZHOU 1ST SUNFLOWER INTELLIGENC,NO 1 HONGXI ROAD NIUTANG INDUSTRI AL CHANGZHOU CHINA ;  NO 18 XIANGYUN ROAD WUJIN ECONOMI C DEVELOPMENT ZONE CHANGZHOU CN,CHANGZHOU BOLT INTELLIGENT TECHNICAL CO LTD,HUACHANG ROAD YAOGUAN TOWN ECONOMIC DEVELOPMENT ZONE CHANGZHOU CHINA CN,70.76923076923076,62.857142857142854,67.47252747252746
CHANGZHOU 7COLOR MEDICAL,BUILDING 5 1 NO 200 DATONG WEST NIUTAN TOWN WUJIN DISTRICT,CHANGZHOU 7COLOR MEDICAL EQUIPMENT WUJIN DISTRICT,BUILDING 5-1 NO 200 DATONG WEST ROACHANGZHOU JIANGSU 213163 CN,66.66666666666667,63.63636363636363,65.4040404040404
CHANGZHOU 7COLOR MEDICAL EQUIPMENT,BUILDING 5 1 NO 200 DATONG WEST RO AD NIUTANG TOWN WUJIN DISTRICT CHA NGZHOU CHANGZHOU CN ; BUILDING 5 1 NO 200 DATONG WEST ROAD NIUTAN TOWN WUJIN DISTRICT ; BUILDING 5 1 NO 200 DATONG WEST ROAJIANGSU CHINA,CHANGZHOU ACADEMY OF INTELLI AG EQUIPMENT CO LTD,SUITE 2203 BUILDING B NO 9-2 TAIHU ROAD XINBEI DISTRICT ;  SUITE 2203 BUILDING B NO 9-2 TAIHU ROAD XINBEI DISTRICT CHANGZHOU ;  SUITE 2203 BUILDING B NO 9-2 TAIHU ROAD XINBEI DISTRICT CHANGZHOU JIANGSU,62.6865671641791,62.87625418060201,62.765603421021986
